ReturnID,OrderID,ReturnDate,Reason
17634,137386,03-05-2025,Damaged
17635,62677,04-02-2025,No Reason
17636,26525,15-06-2025,No Reason
17637,49116,15-07-2025,Late Delivery
17638,136368,22-08-2025,Damaged
17639,188672,,Wrong Item
17640,50090,11-05-2025,Late Delivery
17641,188752,04-10-2024,Damaged
17642,159537,01-07-2025,No Reason
17643,48955,03-12-2024,Damaged
17644,35120,26-01-2025,Late Delivery
17645,174310,20-11-2024,
17646,75095,08-09-2024,No Reason
17647,111009,16-07-2025,Late Delivery
17648,96684,12-07-2025,Wrong Item
17649,114603,15-04-2025,No Reason
17650,119883,20-08-2025,
17651,14325,07-11-2024,Late Delivery
17652,198162,25-07-2025,Damaged
17653,113205,08-03-2025,Damaged
17654,127690,27-12-2024,Late Delivery
17655,110520,11-08-2025,Wrong Item
17656,146939,13-09-2024,Wrong Item
17657,154797,02-09-2024,Late Delivery
17658,27812,16-05-2025,Damaged
17659,80569,22-07-2025,Wrong Item
17660,46685,13-10-2024,Wrong Item
17661,153864,04-10-2024,Wrong Item
17662,194436,03-03-2025,Late Delivery
17663,82327,,No Reason
17665,141282,27-05-2025,Damaged
17667,181375,12-06-2025,Late Delivery
17668,152507,25-12-2024,Late Delivery
17669,154799,28-01-2025,Wrong Item
17670,146298,03-05-2025,Wrong Item
17671,14297,,Damaged
17672,156773,13-06-2025,
17673,110645,24-10-2024,Late Delivery
17674,170995,19-01-2025,
17675,193043,16-02-2025,Late Delivery
17677,135158,21-09-2024,No Reason
17678,57587,22-04-2025,
17680,27916,08-09-2024,
17681,44208,25-09-2024,Damaged
17682,82049,23-01-2025,No Reason
17683,40721,24-09-2024,Wrong Item
17684,153220,09-07-2025,Wrong Item
17685,145990,30-09-2024,Wrong Item
17686,144439,20-06-2025,Damaged
17687,18113,04-07-2025,Damaged
17688,124749,08-06-2025,Late Delivery
17689,44195,17-09-2024,Late Delivery
17691,167118,27-12-2024,Late Delivery
17692,8000,17-06-2025,No Reason
17693,162496,16-10-2024,Wrong Item
17694,60546,02-07-2025,Wrong Item
17695,82603,28-10-2024,No Reason
17696,131417,25-06-2025,Late Delivery
17697,156068,26-07-2025,Wrong Item
17698,15399,27-11-2024,Wrong Item
17699,167678,19-08-2025,Damaged
17700,138718,30-11-2024,Wrong Item
17702,78389,11-09-2024,Wrong Item
17703,82751,08-10-2024,Wrong Item
17704,146703,14-07-2025,No Reason
17705,85037,10-06-2025,No Reason
17706,130843,26-10-2024,Wrong Item
17707,96787,11-06-2025,Damaged
17708,91904,22-05-2025,Damaged
17711,4496,08-05-2025,Damaged
17712,55902,16-01-2025,
17713,184247,20-05-2025,No Reason
17714,44285,05-04-2025,Late Delivery
17715,62925,12-07-2025,
17716,163181,05-05-2025,Damaged
17717,53839,26-08-2025,Damaged
17718,44216,26-06-2025,
17719,126583,25-04-2025,No Reason
17720,80670,28-08-2024,Late Delivery
17721,129796,20-05-2025,
17723,45326,13-04-2025,Wrong Item
17724,169196,01-08-2025,Damaged
17725,5888,10-08-2025,Late Delivery
17726,1377,20-10-2024,Wrong Item
17727,74870,30-11-2024,Damaged
17728,33527,11-05-2025,Damaged
17729,7092,20-02-2025,Damaged
17730,172867,02-10-2024,Late Delivery
17731,116789,23-12-2024,Late Delivery
17732,140329,25-01-2025,Damaged
17733,199424,19-11-2024,Wrong Item
17734,114978,26-04-2025,Wrong Item
17735,176762,04-06-2025,Wrong Item
17736,31056,09-08-2025,Late Delivery
17737,105520,02-01-2025,No Reason
17738,35835,09-02-2025,Late Delivery
17739,85199,26-12-2024,
17740,9484,10-01-2025,No Reason
17742,104628,06-04-2025,Damaged
17743,96903,02-07-2025,Damaged
17744,147280,09-08-2025,Late Delivery
17745,15551,09-02-2025,Late Delivery
17746,86173,17-04-2025,Wrong Item
17747,145650,25-08-2025,Wrong Item
17748,167514,19-10-2024,Wrong Item
17749,130528,30-07-2025,Damaged
17750,141513,13-11-2024,Wrong Item
17751,90296,04-06-2025,Damaged
17752,113719,29-10-2024,Late Delivery
17753,103987,18-05-2025,Wrong Item
17754,189276,04-02-2025,Wrong Item
17755,84732,26-09-2024,Wrong Item
17756,178592,13-06-2025,Wrong Item
17757,124478,27-01-2025,
17758,16100,18-09-2024,Late Delivery
17759,3282,07-12-2024,Wrong Item
17760,6873,10-01-2025,Damaged
17761,133526,04-03-2025,No Reason
17763,135794,30-01-2025,
17764,104449,06-04-2025,Late Delivery
17767,163840,03-10-2024,Late Delivery
17768,86211,02-10-2024,Late Delivery
17769,73477,21-01-2025,Damaged
17771,105299,05-10-2024,No Reason
17772,172323,06-02-2025,Late Delivery
17773,13752,02-10-2024,Damaged
17774,91054,30-10-2024,No Reason
17775,89129,29-09-2024,Damaged
17776,76141,12-03-2025,
17777,170684,20-07-2025,
17778,161691,23-10-2024,Wrong Item
17779,17168,08-12-2024,No Reason
17780,24496,09-03-2025,Damaged
17781,89190,26-03-2025,Damaged
17782,114468,29-09-2024,No Reason
17783,73321,17-07-2025,Late Delivery
17784,11265,17-10-2024,No Reason
17785,99046,04-12-2024,Wrong Item
17786,22446,27-09-2024,Damaged
17788,85103,01-12-2024,No Reason
17789,82661,25-07-2025,Wrong Item
17790,2515,21-12-2024,
17791,140147,01-05-2025,Damaged
17792,166349,09-12-2024,Damaged
17793,194573,20-05-2025,Late Delivery
17794,163146,18-06-2025,
17795,150125,05-12-2024,Wrong Item
17796,24141,08-05-2025,Wrong Item
17797,105623,20-11-2024,Late Delivery
17798,172371,17-11-2024,Damaged
17800,81565,17-05-2025,No Reason
17801,11317,22-01-2025,
17802,156703,16-10-2024,Damaged
17803,163636,10-04-2025,Late Delivery
17804,78371,,Wrong Item
17805,101918,08-04-2025,Wrong Item
17806,13475,31-03-2025,Damaged
17807,178588,03-06-2025,Damaged
17808,78086,15-04-2025,Damaged
17809,61051,09-04-2025,No Reason
17810,141104,06-02-2025,No Reason
17811,115911,08-10-2024,Damaged
17813,185751,30-04-2025,No Reason
17814,73019,05-08-2025,Wrong Item
17815,192130,03-02-2025,Wrong Item
17816,182514,12-03-2025,Late Delivery
17817,147131,21-05-2025,Damaged
17818,181145,04-09-2024,Late Delivery
17819,133511,30-06-2025,No Reason
17820,60901,10-05-2025,Wrong Item
17821,26375,29-12-2024,No Reason
17822,83634,05-04-2025,Damaged
17823,42558,21-01-2025,Late Delivery
17824,109389,22-04-2025,No Reason
17825,47222,23-08-2025,Damaged
17826,170221,18-07-2025,Late Delivery
17827,137167,12-06-2025,Damaged
17828,173633,20-09-2024,Damaged
17830,77493,,
17831,67078,07-05-2025,Damaged
17832,66830,,
17833,102088,09-04-2025,Damaged
17834,60575,17-11-2024,Wrong Item
17836,137748,27-09-2024,No Reason
17837,74775,03-01-2025,Damaged
17838,19380,15-06-2025,Damaged
17839,145816,31-07-2025,
17840,170783,21-10-2024,Late Delivery
17841,83768,03-12-2024,Damaged
17842,55943,04-04-2025,Late Delivery
17843,197157,10-05-2025,No Reason
17844,153994,16-11-2024,No Reason
17845,125028,25-02-2025,No Reason
17846,68480,23-09-2024,
17847,97636,16-02-2025,No Reason
17848,95065,21-04-2025,Wrong Item
17849,121753,02-04-2025,Late Delivery
17850,170354,26-04-2025,Wrong Item
17851,44003,01-04-2025,Damaged
17852,195997,28-01-2025,
17853,73544,21-12-2024,No Reason
17854,34063,16-09-2024,Late Delivery
17855,155397,09-01-2025,Damaged
17856,175247,08-05-2025,Damaged
17857,27792,28-10-2024,Damaged
17858,137694,23-02-2025,Damaged
17859,151267,01-02-2025,Wrong Item
17860,133887,26-07-2025,
17861,155436,10-05-2025,Damaged
17862,43590,31-07-2025,Damaged
17866,76913,15-08-2025,
17867,15799,30-05-2025,No Reason
17868,42610,28-02-2025,Damaged
17869,152583,28-04-2025,
17870,115417,26-07-2025,Late Delivery
17871,43109,29-07-2025,Late Delivery
17873,186300,01-04-2025,No Reason
17874,33440,,Late Delivery
17876,154803,26-05-2025,
17877,3737,09-03-2025,No Reason
17878,58831,21-01-2025,Wrong Item
17879,3887,09-08-2025,Wrong Item
17880,146909,05-11-2024,Wrong Item
17881,15370,26-03-2025,No Reason
17882,190083,03-11-2024,Late Delivery
17883,33908,12-06-2025,
17884,35755,16-01-2025,Damaged
17886,33451,29-03-2025,Wrong Item
17887,69238,,Damaged
17888,63885,16-05-2025,No Reason
17889,70529,,
17890,173948,12-10-2024,No Reason
17891,127489,15-12-2024,Wrong Item
17892,19825,10-06-2025,Late Delivery
17894,152559,16-12-2024,Wrong Item
17895,26281,13-06-2025,No Reason
17897,98392,09-02-2025,Damaged
17898,191424,14-02-2025,Wrong Item
17899,8524,21-04-2025,Wrong Item
17900,182262,13-07-2025,No Reason
17901,115615,01-05-2025,Late Delivery
17902,194257,18-11-2024,Wrong Item
17903,158498,05-01-2025,Damaged
17904,148340,04-05-2025,Late Delivery
17905,44447,04-08-2025,Wrong Item
17906,160004,10-09-2024,No Reason
17907,138361,03-11-2024,Wrong Item
17908,43021,01-05-2025,Wrong Item
17909,57105,13-05-2025,No Reason
17910,199208,13-01-2025,
17911,151990,24-02-2025,Damaged
17912,128014,,No Reason
17913,179910,15-03-2025,Damaged
17914,142376,05-08-2025,Late Delivery
17915,41268,05-05-2025,Wrong Item
17917,45613,01-03-2025,Damaged
17918,83775,17-09-2024,Wrong Item
17919,82456,05-05-2025,Late Delivery
17920,65018,14-10-2024,Late Delivery
17921,99212,14-06-2025,Wrong Item
17922,64551,13-09-2024,No Reason
17923,3353,16-10-2024,Late Delivery
17925,119692,,Damaged
17927,183478,28-07-2025,Late Delivery
17928,190479,04-04-2025,No Reason
17929,168950,02-03-2025,
17931,42783,04-06-2025,No Reason
17932,126294,04-05-2025,
17933,76344,02-01-2025,
17934,103661,22-01-2025,
17935,182682,04-06-2025,Damaged
17936,74086,09-05-2025,
17937,24410,24-07-2025,No Reason
17938,88697,18-03-2025,Late Delivery
17939,166630,03-04-2025,No Reason
17941,69356,06-03-2025,
17942,39478,,Wrong Item
17943,112437,05-10-2024,No Reason
17944,63808,14-07-2025,Late Delivery
17945,92087,19-11-2024,Late Delivery
17946,132915,03-08-2025,Damaged
17947,113042,12-10-2024,Damaged
17948,179215,06-06-2025,No Reason
17949,144196,22-12-2024,Damaged
17950,103143,29-11-2024,Wrong Item
17951,128533,16-02-2025,Late Delivery
17952,174303,30-01-2025,Wrong Item
17953,35977,06-03-2025,Wrong Item
17954,119100,02-07-2025,Late Delivery
17955,68570,03-01-2025,No Reason
17957,195309,25-08-2025,No Reason
17958,2816,17-05-2025,Wrong Item
17959,169719,19-01-2025,Damaged
17960,10436,28-01-2025,Damaged
17961,46211,01-09-2024,Late Delivery
17962,146645,04-11-2024,Damaged
17963,127413,19-05-2025,No Reason
17964,177876,,Late Delivery
17965,85731,25-02-2025,Wrong Item
17966,74639,09-04-2025,Wrong Item
17967,137851,10-08-2025,Damaged
17969,2158,07-09-2024,Late Delivery
17970,125543,08-02-2025,Late Delivery
17971,137657,,No Reason
17972,19581,01-10-2024,No Reason
17973,148697,09-02-2025,Wrong Item
17974,113117,01-09-2024,Late Delivery
17975,24695,29-11-2024,Late Delivery
17976,78032,20-09-2024,Late Delivery
17977,186482,02-04-2025,Late Delivery
17978,40036,20-03-2025,Wrong Item
17979,96266,06-07-2025,Late Delivery
17980,153936,27-08-2025,Wrong Item
17981,143753,14-04-2025,Wrong Item
17982,67799,04-03-2025,Late Delivery
17983,51025,22-09-2024,Late Delivery
17984,196486,20-08-2025,Damaged
17985,146127,26-08-2025,Damaged
17986,172288,09-01-2025,Wrong Item
17987,143333,14-03-2025,Wrong Item
17989,77695,28-06-2025,Damaged
17990,160852,11-05-2025,Wrong Item
17992,180623,12-09-2024,Damaged
17994,83578,19-03-2025,Wrong Item
17996,72805,20-03-2025,Wrong Item
17997,17519,,No Reason
17998,165405,24-08-2025,Late Delivery
17999,45140,22-09-2024,Late Delivery
18000,57107,10-03-2025,No Reason
18001,192885,16-10-2024,
18002,60779,06-05-2025,Late Delivery
18004,47794,19-05-2025,
18005,38677,26-02-2025,Damaged
18006,88379,13-08-2025,Damaged
18007,94009,09-01-2025,No Reason
18008,73813,20-05-2025,
18009,39646,04-12-2024,Damaged
18010,117652,28-07-2025,Late Delivery
18011,85120,28-08-2025,
18012,23223,26-09-2024,
18013,36710,03-06-2025,Damaged
18014,9559,03-02-2025,Wrong Item
18016,176350,20-05-2025,Late Delivery
18017,66832,23-10-2024,
18018,55377,13-02-2025,Wrong Item
18019,4973,21-10-2024,Wrong Item
18020,36166,23-11-2024,Damaged
18021,121142,28-02-2025,No Reason
18023,112085,19-05-2025,Damaged
18024,132296,27-08-2025,Damaged
18025,198789,20-12-2024,Late Delivery
18026,181836,06-01-2025,Damaged
18027,120121,18-11-2024,Damaged
18028,151776,15-04-2025,Damaged
18029,129937,15-03-2025,Wrong Item
18030,178461,17-01-2025,Damaged
18031,98977,10-04-2025,
18032,69746,24-04-2025,Damaged
18033,23030,28-08-2024,Wrong Item
18034,150864,,Wrong Item
18035,19923,26-02-2025,
18036,192268,07-10-2024,Late Delivery
18037,10624,29-10-2024,No Reason
18038,165441,22-12-2024,Wrong Item
18039,191395,27-12-2024,
18040,115515,18-02-2025,Damaged
18041,176945,22-11-2024,Late Delivery
18042,168136,10-11-2024,Wrong Item
18043,79708,21-05-2025,
18045,97861,26-08-2025,Late Delivery
18046,107255,10-05-2025,Damaged
18047,96118,21-02-2025,Wrong Item
18048,119088,28-12-2024,
18049,190855,04-02-2025,
18050,63876,21-08-2025,Wrong Item
18051,31013,14-05-2025,Late Delivery
18052,32168,11-06-2025,Late Delivery
18053,49236,18-06-2025,Wrong Item
18054,101477,17-03-2025,Wrong Item
18055,94568,08-09-2024,Wrong Item
18056,105815,05-03-2025,Damaged
18057,188732,27-12-2024,Late Delivery
18059,51087,04-04-2025,
18060,44029,09-12-2024,Late Delivery
18061,87789,20-12-2024,No Reason
18062,155902,04-06-2025,No Reason
18063,66977,12-11-2024,Wrong Item
18065,71331,27-02-2025,Late Delivery
18066,53161,16-12-2024,Late Delivery
18067,151024,07-12-2024,Damaged
18068,64782,04-01-2025,
18069,50189,16-10-2024,No Reason
18070,184135,,Damaged
18071,64934,06-04-2025,Damaged
18072,66729,13-12-2024,No Reason
18073,85053,07-12-2024,Damaged
18074,138294,,Wrong Item
18075,25507,04-07-2025,
18076,103758,20-08-2025,Damaged
18077,31751,06-01-2025,Late Delivery
18078,142107,22-01-2025,Damaged
18079,8495,22-01-2025,Damaged
18080,11754,,Wrong Item
18081,153779,26-11-2024,Late Delivery
18082,152650,10-04-2025,Damaged
18083,73766,13-08-2025,No Reason
18084,56753,21-02-2025,No Reason
18085,88578,27-04-2025,Damaged
18086,176475,27-11-2024,Late Delivery
18087,104620,18-02-2025,Wrong Item
18088,147383,06-06-2025,No Reason
18089,70810,06-04-2025,Damaged
18090,144841,18-02-2025,No Reason
18091,148493,04-05-2025,Damaged
18092,57179,05-05-2025,Late Delivery
18093,13757,11-04-2025,Damaged
18094,62408,28-10-2024,Late Delivery
18095,181817,30-09-2024,Wrong Item
18096,28928,22-07-2025,Late Delivery
18097,2544,27-04-2025,Wrong Item
18098,198407,31-07-2025,Wrong Item
18099,165651,29-10-2024,Late Delivery
18100,64910,06-01-2025,Damaged
18101,79313,04-10-2024,Wrong Item
18102,55168,26-08-2025,Wrong Item
18103,75174,26-12-2024,No Reason
18104,199184,01-12-2024,Wrong Item
18105,36663,01-10-2024,No Reason
18106,144207,25-09-2024,No Reason
18107,80562,03-08-2025,Damaged
18108,278,08-02-2025,Late Delivery
18109,116823,22-09-2024,Late Delivery
18110,190,09-10-2024,Wrong Item
18111,40473,15-03-2025,Late Delivery
18112,151360,14-07-2025,Wrong Item
18113,64565,05-08-2025,Damaged
18114,144177,,Late Delivery
18115,143239,,No Reason
18116,133390,02-01-2025,Late Delivery
18117,62967,07-07-2025,No Reason
18118,181629,01-01-2025,Wrong Item
18119,56110,07-03-2025,Late Delivery
18120,84425,12-01-2025,Late Delivery
18121,26483,06-03-2025,No Reason
18122,4831,23-01-2025,Wrong Item
18123,70985,30-09-2024,Wrong Item
18126,58346,24-06-2025,Wrong Item
18127,18178,10-01-2025,No Reason
18128,70150,21-01-2025,No Reason
18129,80069,21-02-2025,
18130,6368,11-08-2025,No Reason
18131,86570,12-07-2025,Wrong Item
18132,129060,01-10-2024,No Reason
18133,153771,16-08-2025,Damaged
18134,99062,12-03-2025,No Reason
18135,121756,19-02-2025,No Reason
18136,116453,27-07-2025,No Reason
18137,44548,29-12-2024,Late Delivery
18138,4929,28-06-2025,No Reason
18139,3000,02-05-2025,
18140,42890,20-09-2024,Damaged
18141,149176,31-12-2024,
18142,77920,21-09-2024,Wrong Item
18143,128991,20-02-2025,Damaged
18144,14193,24-06-2025,Damaged
18146,11945,14-03-2025,Late Delivery
18147,130408,03-04-2025,Damaged
18148,30089,02-10-2024,Late Delivery
18149,45828,26-08-2025,Late Delivery
18150,78501,,Wrong Item
18151,90199,05-07-2025,No Reason
18152,198565,26-03-2025,Damaged
18153,10929,24-10-2024,Damaged
18154,181444,26-07-2025,No Reason
18155,160980,01-11-2024,No Reason
18156,168589,10-04-2025,Damaged
18158,47474,24-11-2024,
18159,82756,17-09-2024,Late Delivery
18161,179481,20-01-2025,Damaged
18163,154919,22-06-2025,Damaged
18164,168536,22-04-2025,
18165,185219,04-09-2024,Late Delivery
18166,173067,08-10-2024,No Reason
18167,96690,19-12-2024,Late Delivery
18168,79048,31-03-2025,Damaged
18169,50721,15-03-2025,No Reason
18170,123736,09-04-2025,Damaged
18171,198610,14-03-2025,
18172,82560,21-06-2025,
18174,101287,27-11-2024,Wrong Item
18175,89081,25-12-2024,
18176,26788,05-01-2025,No Reason
18177,57852,06-06-2025,No Reason
18178,116261,27-12-2024,No Reason
18179,93929,,Damaged
18180,161919,27-11-2024,No Reason
18181,116517,28-01-2025,Damaged
18182,159434,11-06-2025,Wrong Item
18183,197518,28-06-2025,No Reason
18184,39255,22-12-2024,Wrong Item
18185,74372,24-08-2025,
18186,143243,30-03-2025,Late Delivery
18187,60848,13-04-2025,No Reason
18188,172137,15-09-2024,Wrong Item
18189,95803,13-10-2024,
18190,124768,11-01-2025,No Reason
18191,155459,16-08-2025,Late Delivery
18192,92710,25-05-2025,Late Delivery
18193,6543,08-10-2024,No Reason
18194,92051,16-01-2025,Wrong Item
18195,164149,14-07-2025,Late Delivery
18196,13431,22-06-2025,Late Delivery
18197,106925,08-06-2025,Late Delivery
18198,140378,,Damaged
18200,80262,,No Reason
18201,151477,30-07-2025,No Reason
18202,3658,26-10-2024,Late Delivery
18203,107105,15-12-2024,Wrong Item
18204,18205,10-07-2025,
18205,21601,04-11-2024,Late Delivery
18206,145603,19-07-2025,No Reason
18207,176314,13-01-2025,No Reason
18208,171600,12-04-2025,No Reason
18209,143651,24-07-2025,Late Delivery
18210,104726,13-07-2025,Wrong Item
18211,38358,03-10-2024,Late Delivery
18212,70084,17-01-2025,Damaged
18214,36964,27-01-2025,Late Delivery
18215,159093,27-06-2025,Late Delivery
18216,143247,,Damaged
18217,43428,21-11-2024,
18218,25251,17-11-2024,Wrong Item
18219,89702,31-05-2025,Late Delivery
18221,106667,16-03-2025,Late Delivery
18222,197193,28-10-2024,Damaged
18223,132021,30-06-2025,Late Delivery
18224,54563,26-12-2024,Late Delivery
18225,69241,01-03-2025,No Reason
18226,86909,02-01-2025,Damaged
18227,31710,10-01-2025,
18228,86672,23-03-2025,Damaged
18229,36774,26-02-2025,Late Delivery
18230,11168,18-01-2025,Wrong Item
18231,32985,15-09-2024,Late Delivery
18232,120540,08-11-2024,Wrong Item
18233,186122,09-07-2025,Damaged
18234,166678,24-01-2025,Damaged
18235,41501,08-12-2024,Wrong Item
18236,198035,18-10-2024,
18237,47123,19-07-2025,Wrong Item
18238,61528,31-01-2025,Late Delivery
18239,128535,01-02-2025,
18240,17038,20-07-2025,Late Delivery
18241,12932,13-08-2025,Wrong Item
18243,80066,15-09-2024,Wrong Item
18245,50991,01-07-2025,No Reason
18246,142440,06-12-2024,Damaged
18247,81732,27-12-2024,Damaged
18248,151959,08-10-2024,Late Delivery
18249,129519,10-11-2024,Wrong Item
18250,115276,16-10-2024,Damaged
18251,160476,11-04-2025,No Reason
18252,195285,21-07-2025,Damaged
18253,109980,23-10-2024,Wrong Item
18254,8836,24-01-2025,Late Delivery
18255,76078,14-08-2025,Wrong Item
18256,48517,29-10-2024,Late Delivery
18259,1446,19-10-2024,Damaged
18260,32237,11-12-2024,Damaged
